,Unnamed: 0,carat,cut,cut_ord,color,clarity,clarity_ord,price
548,549,0.74,Ideal,5,I,VS1,4,2631
549,550,0.56,Ideal,5,H,SI1,3,1270
550,551,0.4,Ideal,5,F,SI2,2,677
551,552,0.96,Fair,1,H,I1,1,1705
552,553,0.32,Ideal,5,G,VS1,4,828
553,554,0.34,Ideal,5,H,VS1,4,615
554,555,0.45,Ideal,5,J,VS2,5,672
555,556,1.01,Premium,4,H,SI2,2,4242
556,557,1.5,Premium,4,F,VS2,5,14486
557,558,0.35,Ideal,5,H,IF,8,984
558,559,1.5,Good,2,J,VVS2,6,8276
559,560,0.41,Ideal,5,E,SI2,2,818
560,561,1.24,Premium,4,D,VS2,5,9738
561,562,0.71,Ideal,5,J,SI1,3,1713
562,563,0.4,Ideal,5,F,VVS1,7,1128
563,564,0.26,Ideal,5,H,VS1,4,482
564,565,0.29,Very Good,3,G,VS2,5,471
565,566,1.28,Premium,4,H,SI1,3,6595
566,567,2.3,Ideal,5,I,SI2,2,16181
567,568,1.04,Very Good,3,I,SI1,3,4190
568,569,0.5,Ideal,5,I,SI1,3,982
569,570,1.39,Ideal,5,F,SI2,2,5021
570,571,0.51,Ideal,5,E,SI1,3,1546
571,572,0.36,Ideal,5,F,VS1,4,789
572,573,0.31,Premium,4,D,SI1,3,732
573,574,0.31,Ideal,5,G,VVS1,7,789
574,575,1.0,Very Good,3,F,SI2,2,4255
575,576,1.01,Premium,4,E,SI1,3,5599
576,577,0.9,Very Good,3,F,SI1,3,4119
577,578,1.02,Good,2,H,SI2,2,3427
578,579,1.01,Premium,4,H,SI2,2,4242
579,580,1.51,Good,2,H,VS1,4,10819
580,581,0.41,Good,2,I,VVS2,6,827
581,582,0.42,Ideal,5,F,VVS2,6,1221
582,583,1.21,Premium,4,J,VVS2,6,5431
583,584,0.25,Very Good,3,F,VVS2,6,575
584,585,0.5,Fair,1,G,I1,1,701
585,586,1.3,Ideal,5,F,VVS2,6,12734
586,587,0.39,Ideal,5,I,VVS2,6,849
587,588,0.4,Ideal,5,F,VS2,5,842
588,589,0.57,Premium,4,D,SI2,2,1012
589,590,1.2,Premium,4,E,SI2,2,5268
590,591,0.5,Fair,1,H,VS2,5,1122
591,592,0.71,Very Good,3,I,VVS2,6,2586
592,593,0.54,Ideal,5,E,VS2,5,1695
593,594,2.25,Very Good,3,H,SI2,2,14775
594,595,0.73,Very Good,3,F,VS2,5,2503
595,596,0.4,Premium,4,G,VS1,4,1125
596,597,1.51,Premium,4,G,VS2,5,16091
597,598,0.41,Very Good,3,D,VS2,5,1007
598,599,2.02,Ideal,5,G,VS2,5,18077
599,600,0.9,Very Good,3,H,VS2,5,4258
600,601,0.66,Ideal,5,D,VVS2,6,3103
601,602,0.56,Ideal,5,H,VVS1,7,1941
602,603,0.38,Ideal,5,E,VS1,4,1133
603,604,2.08,Ideal,5,H,SI2,2,15065
604,605,0.35,Ideal,5,E,VS2,5,984
605,606,0.34,Ideal,5,H,VS2,5,689
606,607,0.9,Very Good,3,F,VS2,5,4617
607,608,2.01,Premium,4,I,SI1,3,11646
608,609,1.2,Very Good,3,H,SI2,2,5280
609,610,0.4,Good,2,J,VS1,4,589
610,611,1.23,Ideal,5,H,SI2,2,5951
611,612,0.57,Ideal,5,F,VVS2,6,2402
612,613,1.13,Ideal,5,E,VVS2,6,11387
613,614,0.34,Very Good,3,I,SI1,3,459
614,615,1.51,Premium,4,J,VS2,5,7357
615,616,1.34,Ideal,5,D,SI1,3,8930
616,617,0.9,Very Good,3,I,SI2,2,3057
617,618,1.2,Good,2,D,VS2,5,8521
618,619,1.02,Premium,4,H,SI1,3,4558
619,620,0.31,Premium,4,H,VS1,4,698
620,621,0.38,Ideal,5,G,VVS1,7,973
621,622,1.21,Ideal,5,G,VS1,4,8616
622,623,0.3,Ideal,5,I,SI1,3,422
623,624,0.83,Ideal,5,F,SI1,3,3290
624,625,0.32,Premium,4,G,VS1,4,828
625,626,0.44,Premium,4,F,VS1,4,1155
626,627,0.52,Very Good,3,J,VS2,5,1141
627,628,0.26,Very Good,3,E,VVS1,7,657
628,629,1.5,Very Good,3,H,VS1,4,10584
629,630,1.06,Ideal,5,E,VS2,5,7788
630,631,0.9,Very Good,3,H,VS1,4,4234
631,632,0.37,Very Good,3,F,VS2,5,696
632,633,0.3,Very Good,3,H,VS1,4,526
633,634,0.36,Ideal,5,F,VVS2,6,828
634,635,0.31,Good,2,E,SI1,3,698
635,636,0.7,Ideal,5,E,SI1,3,2745
636,637,2.02,Premium,4,H,SI2,2,15996
637,638,0.45,Very Good,3,G,VVS1,7,1263
638,639,0.39,Premium,4,J,VVS1,7,921
639,640,1.31,Premium,4,G,VS2,5,8979
640,641,1.06,Premium,4,G,VVS2,6,7627
641,642,0.5,Ideal,5,D,VVS2,6,2376
642,643,1.01,Premium,4,G,SI1,3,4338
643,644,0.6,Very Good,3,E,SI2,2,1250
644,645,0.32,Ideal,5,E,VVS2,6,843
645,646,1.72,Very Good,3,E,SI2,2,11638
646,647,0.53,Ideal,5,D,SI1,3,1753
647,648,1.0,Very Good,3,H,SI1,3,4702
648,649,1.01,Premium,4,H,SI1,3,4707
649,650,0.91,Very Good,3,I,VS2,5,3994
650,651,0.57,Very Good,3,I,SI1,3,1180
651,652,1.25,Premium,4,H,VS1,4,7560
652,653,1.2,Premium,4,G,VVS2,6,9475
653,654,1.5,Ideal,5,G,VS2,5,13135
654,655,1.03,Premium,4,G,VS1,4,6659
655,656,0.42,Premium,4,E,SI1,3,992
656,657,0.7,Premium,4,H,SI2,2,2184
657,658,1.01,Premium,4,D,SI1,3,5543
658,659,1.0,Premium,4,G,VS2,5,6048
659,660,0.32,Ideal,5,E,VVS1,7,892
660,661,1.07,Ideal,5,F,SI2,2,5405
661,662,0.52,Premium,4,G,VS2,5,1577
662,663,0.31,Ideal,5,H,SI1,3,464
663,664,2.02,Premium,4,I,SI2,2,13117
664,665,0.7,Premium,4,D,SI1,3,2782
665,666,0.41,Premium,4,G,VVS2,6,1076
666,667,1.71,Good,2,E,SI1,3,12224
667,668,0.94,Premium,4,E,SI2,2,3758
668,669,0.58,Premium,4,E,SI1,3,1949
669,670,0.81,Ideal,5,H,SI1,3,3514
670,671,0.31,Ideal,5,D,SI1,3,548
671,672,2.11,Premium,4,J,SI2,2,12554
672,673,1.1,Very Good,3,F,I1,1,3678
673,674,1.51,Very Good,3,G,SI2,2,7154
674,675,1.01,Ideal,5,F,VVS2,6,8688
675,676,0.4,Ideal,5,I,VS2,5,727
676,677,0.31,Ideal,5,F,SI1,3,490
677,678,1.51,Good,2,I,VS1,4,8975
678,679,0.35,Ideal,5,D,SI1,3,827
679,680,1.09,Good,2,D,VS1,4,7493
680,681,1.01,Very Good,3,D,VVS2,6,10800
681,682,0.72,Premium,4,J,VS2,5,1944
682,683,1.06,Ideal,5,I,SI2,2,4270
683,684,1.04,Fair,1,E,SI2,2,4566
684,685,0.31,Ideal,5,H,VS2,5,646
685,686,0.3,Very Good,3,I,VVS1,7,709
686,687,0.3,Very Good,3,H,SI1,3,421
687,688,0.41,Ideal,5,F,VS1,4,1007
688,689,0.4,Ideal,5,G,SI1,3,873
689,690,1.52,Very Good,3,J,VS2,5,7109
690,691,1.38,Ideal,5,J,SI2,2,5765
691,692,0.71,Ideal,5,H,VVS2,6,2594
692,693,0.32,Premium,4,G,VS2,5,672
693,694,0.5,Premium,4,E,SI1,3,1410
694,695,0.41,Ideal,5,F,VS2,5,1107
695,696,0.52,Ideal,5,E,SI1,3,1555
696,697,0.44,Ideal,5,G,VVS1,7,1160
697,698,0.53,Good,2,J,VS2,5,1023
698,699,0.33,Ideal,5,H,VVS1,7,730
699,700,0.54,Ideal,5,E,SI2,2,1340
700,701,1.7,Premium,4,J,SI2,2,7650
701,702,1.1,Ideal,5,H,SI1,3,5636
702,703,0.54,Premium,4,H,VS1,4,1637
703,704,0.4,Ideal,5,I,VVS2,6,758
704,705,0.31,Ideal,5,G,VS2,5,562
705,706,1.12,Premium,4,G,VVS1,7,8561
706,707,1.2,Premium,4,F,SI1,3,6250
707,708,0.72,Ideal,5,G,SI1,3,2385
708,709,2.0,Good,2,I,SI2,2,11400
709,710,1.23,Ideal,5,F,SI2,2,5894
710,711,0.5,Premium,4,D,VS2,5,1752
711,712,1.0,Premium,4,G,VS2,5,5242
712,713,1.02,Ideal,5,H,SI2,2,4207
713,714,0.33,Ideal,5,E,VVS2,6,917
714,715,0.56,Very Good,3,E,VS2,5,1770
715,716,0.26,Very Good,3,H,VVS2,6,565
716,717,1.37,Premium,4,J,SI2,2,5156
717,718,0.5,Ideal,5,E,SI2,2,1154
718,719,0.74,Ideal,5,H,SI2,2,2289
719,720,1.72,Ideal,5,G,SI2,2,10268
720,721,1.7,Very Good,3,E,SI2,2,12030
721,722,2.05,Fair,1,I,VS1,4,17408
722,723,1.52,Ideal,5,H,VS1,4,11154
723,724,0.41,Ideal,5,J,VS2,5,613
724,725,1.06,Premium,4,D,SI2,2,4903
725,726,1.5,Fair,1,E,SI2,2,6922
726,727,1.51,Good,2,J,VS2,5,7062
727,728,2.39,Premium,4,I,VS1,4,17642
728,729,1.53,Very Good,3,H,VS2,5,11557
729,730,0.5,Very Good,3,E,SI2,2,1154
730,731,0.72,Premium,4,F,SI1,3,2030
731,732,0.7,Fair,1,F,VS2,5,2762
732,733,1.03,Very Good,3,E,SI2,2,4668
733,734,0.82,Very Good,3,E,SI2,2,2975
734,735,0.41,Ideal,5,E,VVS1,7,1367
735,736,1.01,Good,2,E,VS1,4,6509
736,737,0.32,Good,2,E,SI1,3,524
737,738,0.4,Premium,4,E,SI1,3,882
738,739,0.5,Ideal,5,F,SI2,2,1079
739,740,2.0,Very Good,3,J,VS1,4,13203
740,741,1.72,Premium,4,F,SI1,3,14892
741,742,0.71,Premium,4,H,SI1,3,2207
742,743,0.33,Ideal,5,G,VS1,4,666
743,744,0.53,Ideal,5,D,VS2,5,1783
744,745,0.38,Very Good,3,F,VS2,5,752
745,746,0.56,Ideal,5,H,VS1,4,1616
746,747,0.34,Ideal,5,F,VVS1,7,935
747,748,0.21,Premium,4,E,SI1,3,326
748,749,1.02,Fair,1,E,VS2,5,5350
749,750,0.53,Premium,4,G,VS2,5,1335
750,751,0.92,Premium,4,F,SI1,3,3967
751,752,0.35,Premium,4,E,VS1,4,921
752,753,0.63,Very Good,3,H,VVS2,6,1932
753,754,1.01,Very Good,3,H,SI1,3,4642
754,755,0.56,Premium,4,D,SI1,3,1865
755,756,1.15,Very Good,3,G,VS2,5,7175
756,757,0.33,Very Good,3,D,SI2,2,492
757,758,1.0,Fair,1,G,SI1,3,4295
758,759,0.71,Very Good,3,E,SI2,2,2375
759,760,0.71,Very Good,3,F,SI2,2,2147
760,761,0.56,Ideal,5,D,VS2,5,2066
761,762,0.35,Ideal,5,H,VVS1,7,1024
762,763,0.3,Very Good,3,G,VVS1,7,635
763,764,0.39,Very Good,3,E,SI2,2,650
764,765,1.73,Very Good,3,G,VS2,5,16807
765,766,0.28,Ideal,5,E,VVS2,6,828
766,767,0.38,Ideal,5,J,SI1,3,525
767,768,0.7,Ideal,5,G,VS1,4,3206
768,769,0.3,Ideal,5,E,VS2,5,844
769,770,2.09,Very Good,3,F,SI2,2,18509
770,771,0.36,Ideal,5,E,VS2,5,1013
771,772,1.22,Premium,4,I,SI1,3,5368
772,773,0.54,Premium,4,F,VS2,5,1786
773,774,0.31,Ideal,5,F,VS2,5,591
774,775,1.21,Good,2,E,VS2,5,9176
775,776,1.55,Ideal,5,F,VS2,5,14185
776,777,0.26,Very Good,3,D,VS1,4,420
777,778,1.22,Very Good,3,J,SI2,2,3443
778,779,0.43,Very Good,3,G,VS1,4,943
779,780,0.93,Ideal,5,H,SI1,3,3844
780,781,1.2,Ideal,5,H,SI1,3,6968
781,782,0.56,Ideal,5,F,VS1,4,1915
782,783,0.3,Premium,4,E,SI1,3,675
783,784,0.32,Ideal,5,E,VS2,5,900
784,785,0.75,Premium,4,H,SI1,3,2331
785,786,0.72,Ideal,5,E,VS1,4,3283
786,787,0.7,Ideal,5,E,VS2,5,2952
787,788,0.51,Very Good,3,H,VS2,5,1414
788,789,0.69,Ideal,5,H,SI1,3,1822
789,790,0.3,Ideal,5,G,IF,8,1025
790,791,0.53,Ideal,5,F,VS1,4,1830
791,792,1.01,Good,2,D,SI1,3,5443
792,793,0.33,Ideal,5,D,VS1,4,839
793,794,1.5,Good,2,H,SI2,2,7714
794,795,0.3,Good,2,E,VVS2,6,814
795,796,1.51,Ideal,5,D,SI1,3,12738
796,797,0.67,Ideal,5,G,SI1,3,1662
797,798,0.35,Ideal,5,D,VS2,5,907
798,799,0.61,Ideal,5,G,SI1,3,1579
799,800,0.91,Fair,1,E,VVS2,6,5430
800,801,1.0,Premium,4,H,SI2,2,4032
801,802,1.5,Good,2,G,I1,1,4731
802,803,0.9,Very Good,3,G,VVS1,7,4601
803,804,0.34,Ideal,5,E,SI1,3,765
804,805,1.02,Ideal,5,F,VS2,5,7026
805,806,1.5,Premium,4,F,VS2,5,14199
806,807,0.4,Very Good,3,F,VS2,5,867
807,808,1.51,Very Good,3,E,SI2,2,9513
808,809,1.01,Very Good,3,G,IF,8,8621
809,810,0.4,Very Good,3,G,SI1,3,702
810,811,0.9,Ideal,5,H,VS1,4,5013
811,812,0.56,Ideal,5,E,SI1,3,1580
812,813,0.52,Ideal,5,H,VS2,5,1689
813,814,0.38,Ideal,5,E,VVS2,6,1027
814,815,0.42,Ideal,5,H,VS1,4,847
815,816,0.55,Ideal,5,E,VVS1,7,2609
816,817,0.7,Very Good,3,F,SI1,3,2382
817,818,0.24,Ideal,5,F,VVS1,7,678
818,819,0.8,Premium,4,J,SI2,2,2022
819,820,0.38,Ideal,5,D,VS1,4,1140
820,821,0.42,Ideal,5,D,VS1,4,1179
821,822,0.31,Ideal,5,D,VS1,4,713
822,823,0.31,Ideal,5,I,SI2,2,372
823,824,0.44,Very Good,3,F,VS1,4,1081
824,825,0.24,Ideal,5,I,VVS1,7,432
825,826,1.03,Premium,4,F,VS2,5,6307
826,827,1.52,Good,2,J,SI1,3,7022
827,828,0.51,Very Good,3,E,VVS2,6,2056
828,829,1.2,Ideal,5,G,VVS1,7,9784
829,830,0.39,Very Good,3,E,VS2,5,1065
830,831,0.29,Ideal,5,H,IF,8,607
831,832,0.7,Ideal,5,J,VS1,4,2107
832,833,0.52,Fair,1,E,VVS2,6,2079
833,834,0.93,Very Good,3,D,SI2,2,4214
834,835,0.41,Ideal,5,F,VVS1,7,1295
835,836,1.56,Good,2,F,SI2,2,9784
836,837,0.73,Very Good,3,I,VVS2,6,2565
837,838,1.06,Ideal,5,G,SI2,2,4238
838,839,1.1,Premium,4,E,SI2,2,4691
839,840,1.07,Ideal,5,I,VS2,5,4764
840,841,0.7,Good,2,I,I1,1,1111
841,842,0.38,Premium,4,G,SI1,3,855
842,843,0.3,Ideal,5,D,VS2,5,778
843,844,1.22,Ideal,5,I,VS2,5,7430
844,845,2.43,Premium,4,J,VS2,5,18692
845,846,0.4,Very Good,3,F,SI2,2,579
846,847,0.72,Premium,4,D,SI2,2,2429
847,848,0.34,Ideal,5,G,IF,8,974
848,849,1.09,Fair,1,F,SI2,2,3170
849,850,0.53,Ideal,5,E,VS2,5,1721
850,851,0.57,Good,2,G,VS2,5,1816
851,852,1.03,Premium,4,F,VS2,5,5330
852,853,2.14,Premium,4,I,VS2,5,17416
853,854,2.0,Ideal,5,G,SI1,3,13675
854,855,0.32,Premium,4,D,SI1,3,589
855,856,2.01,Good,2,H,SI2,2,14426
856,857,1.51,Fair,1,H,VS2,5,7534
857,858,1.72,Premium,4,G,VS1,4,17605
858,859,2.08,Very Good,3,H,SI2,2,15696
859,860,0.38,Ideal,5,I,VS1,4,703
860,861,0.9,Good,2,H,SI2,2,3024
861,862,1.0,Very Good,3,F,SI1,3,5058
862,863,0.39,Ideal,5,F,SI2,2,587
863,864,1.21,Ideal,5,I,VS1,4,6691
864,865,1.0,Premium,4,E,VS1,4,7420
865,866,0.29,Ideal,5,G,VS2,5,525
866,867,0.54,Very Good,3,G,SI1,3,1389
867,868,0.3,Very Good,3,G,VVS1,7,1013
868,869,0.31,Ideal,5,G,VVS1,7,755
869,870,0.83,Ideal,5,D,SI1,3,3933
870,871,1.0,Fair,1,I,SI1,3,2912
871,872,1.21,Very Good,3,F,VS2,5,7826
872,873,1.51,Very Good,3,J,VS2,5,7418
873,874,0.4,Ideal,5,F,VS2,5,1080
874,875,0.7,Ideal,5,I,VVS2,6,2487
875,876,0.52,Very Good,3,G,VS1,4,1641
876,877,0.37,Premium,4,H,SI1,3,666
877,878,1.52,Very Good,3,H,VS1,4,11912
878,879,0.76,Ideal,5,G,VVS2,6,3927
879,880,0.72,Ideal,5,F,VS2,5,3564
880,881,1.01,Ideal,5,G,VS1,4,6176
881,882,0.73,Premium,4,F,VS2,5,2841
882,883,0.59,Ideal,5,F,SI2,2,1371
883,884,1.04,Good,2,E,SI1,3,5766
884,885,1.51,Ideal,5,I,SI1,3,8574
885,886,1.77,Premium,4,J,SI2,2,8840
886,887,0.26,Ideal,5,D,VVS2,6,599
887,888,0.31,Ideal,5,H,VVS2,6,625
888,889,0.3,Ideal,5,I,SI2,2,360
889,890,1.12,Premium,4,D,SI2,2,5329
890,891,0.91,Premium,4,D,SI1,3,4352
891,892,0.5,Good,2,F,VS1,4,1415
892,893,0.59,Ideal,5,D,SI1,3,1912
893,894,0.36,Ideal,5,G,VS1,4,932
894,895,0.91,Ideal,5,E,SI2,2,3898
895,896,0.9,Very Good,3,H,VS1,4,3964
896,897,0.33,Ideal,5,H,VVS2,6,827
897,898,0.41,Premium,4,E,SI1,3,969
898,899,0.71,Ideal,5,F,VVS2,6,3499
899,900,2.36,Ideal,5,H,SI2,2,14146
900,901,0.67,Good,2,D,SI1,3,2258
901,902,1.23,Ideal,5,G,VS1,4,10859
902,903,0.43,Ideal,5,F,VVS2,6,1169
903,904,0.31,Premium,4,E,VS1,4,942
904,905,0.74,Ideal,5,I,SI1,3,2769
905,906,0.51,Premium,4,E,SI2,2,1205
906,907,0.4,Ideal,5,H,VVS2,6,877
907,908,1.02,Good,2,G,VVS1,7,8005
908,909,2.16,Ideal,5,J,SI1,3,14691
909,910,0.32,Premium,4,H,IF,8,842
910,911,0.43,Ideal,5,H,SI1,3,716
911,912,0.3,Ideal,5,E,SI2,2,401
912,913,1.03,Ideal,5,G,SI2,2,4470
913,914,1.53,Premium,4,G,SI1,3,9747
914,915,0.3,Premium,4,G,VS2,5,630
915,916,0.3,Ideal,5,F,VVS1,7,854
916,917,1.21,Very Good,3,E,SI1,3,7703
917,918,1.32,Ideal,5,I,VS1,4,7480
918,919,1.0,Ideal,5,G,VS1,4,6465
919,920,0.7,Premium,4,F,SI2,2,2362
920,921,0.7,Ideal,5,F,SI1,3,2382
921,922,1.03,Ideal,5,I,VS2,5,5378
922,923,1.52,Premium,4,D,SI2,2,8897
923,924,0.71,Ideal,5,J,SI1,3,2001
924,925,2.01,Good,2,I,VS2,5,15587
925,926,0.71,Ideal,5,I,IF,8,2701
926,927,1.0,Ideal,5,F,SI1,3,5292
927,928,0.59,Very Good,3,E,VS1,4,2021
928,929,0.52,Ideal,5,F,VVS2,6,2092
929,930,0.7,Very Good,3,I,VVS2,6,2415
930,931,0.35,Ideal,5,F,IF,8,1035
931,932,0.31,Ideal,5,F,VS2,5,625
932,933,0.74,Ideal,5,G,VS2,5,2877
933,934,0.3,Ideal,5,H,IF,8,764
934,935,0.33,Ideal,5,H,SI2,2,433
935,936,0.7,Premium,4,G,VS1,4,2512
936,937,0.75,Premium,4,H,SI2,2,2234
937,938,0.31,Ideal,5,I,VS1,4,544
938,939,1.2,Ideal,5,F,VS2,5,8334
939,940,1.5,Premium,4,H,I1,1,3457
940,941,1.35,Premium,4,H,VS1,4,8747
941,942,0.41,Good,2,D,SI1,3,738
942,943,0.73,Ideal,5,F,SI1,3,2527
943,944,0.9,Ideal,5,G,SI2,2,3521
944,945,1.61,Ideal,5,G,VS1,4,14341
945,946,0.41,Good,2,H,SI1,3,683
946,947,0.26,Ideal,5,G,VVS1,7,605
947,948,0.74,Ideal,5,I,IF,8,2952
948,949,1.0,Good,2,E,SI2,2,3889
949,950,0.32,Ideal,5,F,IF,8,943
950,951,1.02,Ideal,5,E,SI2,2,4798
951,952,0.4,Premium,4,F,VS1,4,1050
952,953,2.3,Ideal,5,H,SI2,2,18108
953,954,1.31,Ideal,5,I,VS2,5,6873
954,955,1.43,Very Good,3,D,SI1,3,9450
955,956,0.33,Ideal,5,E,VVS1,7,1052
956,957,1.06,Ideal,5,F,VVS2,6,8619
957,958,0.81,Premium,4,F,SI1,3,3004
958,959,0.84,Very Good,3,G,VS2,5,3535
959,960,1.21,Very Good,3,J,VS1,4,5452
960,961,0.42,Very Good,3,E,VS2,5,958
961,962,0.52,Very Good,3,E,SI2,2,1372
962,963,0.36,Premium,4,H,VVS2,6,726
963,964,1.13,Premium,4,E,SI2,2,5316
964,965,0.29,Ideal,5,G,VS1,4,507
965,966,0.57,Very Good,3,F,SI1,3,1346
966,967,0.41,Premium,4,H,VVS2,6,961
967,968,1.0,Premium,4,E,SI1,3,4805
968,969,1.02,Premium,4,D,SI1,3,5998
969,970,1.24,Premium,4,I,VS2,5,4858
970,971,2.05,Premium,4,G,SI2,2,12857
971,972,0.32,Very Good,3,H,VVS1,7,730
972,973,1.16,Premium,4,I,VS2,5,5016
973,974,1.2,Ideal,5,G,SI2,2,5826
974,975,0.93,Ideal,5,H,SI1,3,4635
975,976,0.71,Ideal,5,J,VVS2,6,2226
976,977,1.02,Premium,4,F,VS2,5,6479
977,978,0.3,Ideal,5,D,SI1,3,709
978,979,0.36,Premium,4,G,VS1,4,932
979,980,1.37,Ideal,5,G,IF,8,13439
980,981,0.4,Ideal,5,E,VS2,5,1090
981,982,0.52,Ideal,5,D,SI2,2,1292
982,983,1.01,Very Good,3,I,SI1,3,4189
983,984,0.31,Ideal,5,E,VS2,5,680
984,985,0.9,Very Good,3,H,VS2,5,3919
985,986,0.41,Ideal,5,E,SI2,2,683
986,987,1.19,Very Good,3,G,VVS2,6,8689
987,988,0.73,Ideal,5,F,SI1,3,3249
988,989,0.51,Ideal,5,E,SI1,3,1343
989,990,0.62,Premium,4,F,SI2,2,1234
990,991,0.31,Ideal,5,D,VS1,4,774
991,992,0.71,Ideal,5,D,SI2,2,2505
992,993,1.51,Ideal,5,D,VS1,4,16688
993,994,0.25,Very Good,3,E,VVS1,7,576
994,995,0.51,Very Good,3,D,VS2,5,1633
995,996,1.02,Premium,4,D,SI2,2,4044
996,997,0.37,Ideal,5,E,VS1,4,999
997,998,1.06,Ideal,5,F,SI1,3,6249
998,999,0.41,Ideal,5,E,VVS1,7,1367
999,1000,0.3,Ideal,5,H,VVS2,6,581
1000,1001,0.65,Good,2,I,VS1,4,1744
1001,1002,1.0,Very Good,3,E,SI2,2,4392
1002,1003,1.5,Very Good,3,E,SI1,3,12247
1003,1004,0.76,Ideal,5,D,VVS2,6,4223
1004,1005,0.51,Premium,4,F,VS1,4,1627
1005,1006,1.0,Premium,4,E,I1,1,3584
1006,1007,0.32,Ideal,5,F,VVS1,7,867
1007,1008,0.41,Ideal,5,D,SI1,3,1015
1008,1009,0.32,Ideal,5,F,VVS2,6,945
1009,1010,1.13,Premium,4,H,SI1,3,4689
1010,1011,0.53,Very Good,3,J,VS1,4,1106
1011,1012,0.81,Ideal,5,F,VVS2,6,4630
1012,1013,1.5,Very Good,3,J,SI2,2,5902
1013,1014,1.0,Premium,4,E,SI1,3,5396
1014,1015,0.41,Premium,4,G,SI1,3,719
1015,1016,0.32,Ideal,5,E,VVS1,7,1044
1016,1017,1.5,Premium,4,I,SI2,2,7056
1017,1018,0.72,Ideal,5,F,VVS1,7,4362
1018,1019,0.4,Very Good,3,D,VS2,5,982
1019,1020,1.0,Good,2,E,SI2,2,3696
1020,1021,0.93,Ideal,5,H,VS1,4,4265
1021,1022,1.0,Premium,4,G,VVS1,7,8154
1022,1023,1.01,Premium,4,G,SI2,2,4327
1023,1024,1.55,Premium,4,E,SI2,2,7161
1024,1025,1.18,Ideal,5,E,VVS2,6,11906
1025,1026,0.3,Premium,4,F,VS1,4,570
1026,1027,0.33,Ideal,5,I,SI1,3,463
1027,1028,1.03,Fair,1,I,VS1,4,4328
1028,1029,1.17,Premium,4,G,VS1,4,7564
1029,1030,1.26,Very Good,3,G,VS2,5,8040
1030,1031,0.31,Premium,4,D,SI1,3,684
1031,1032,1.14,Premium,4,F,SI1,3,5135
1032,1033,0.32,Ideal,5,E,VVS2,6,883
1033,1034,0.31,Ideal,5,E,VS2,5,872
1034,1035,1.03,Very Good,3,G,VS2,5,6036
1035,1036,0.9,Ideal,5,D,SI1,3,4304
1036,1037,1.13,Premium,4,I,SI1,3,4746
1037,1038,1.05,Ideal,5,G,VS2,5,6586
1038,1039,1.34,Ideal,5,F,SI1,3,7893
1039,1040,1.03,Very Good,3,D,SI1,3,5948
1040,1041,0.51,Ideal,5,G,VVS2,6,1875
1041,1042,0.52,Ideal,5,G,VVS2,6,1911
1042,1043,0.33,Ideal,5,F,VVS1,7,955
1043,1044,0.52,Very Good,3,I,SI1,3,1088
1044,1045,1.64,Premium,4,I,SI2,2,8587
1045,1046,1.22,Ideal,5,H,SI2,2,5807
1046,1047,0.96,Premium,4,G,SI2,2,4204
1047,1048,0.75,Ideal,5,E,VS2,5,3192
1048,1049,0.4,Very Good,3,D,VVS2,6,1010
1049,1050,0.59,Premium,4,D,VVS2,6,2538
1050,1051,0.32,Ideal,5,F,VS2,5,645
1051,1052,0.96,Premium,4,H,SI1,3,4026
1052,1053,0.71,Premium,4,G,VS2,5,2443
1053,1054,0.79,Very Good,3,F,SI1,3,3047
1054,1055,0.36,Premium,4,E,VS2,5,1013
1055,1056,1.0,Premium,4,F,SI1,3,5645
1056,1057,0.82,Premium,4,F,VS1,4,3513
1057,1058,0.6,Ideal,5,E,VS2,5,1897
1058,1059,1.22,Very Good,3,H,SI1,3,6323
1059,1060,1.52,Fair,1,H,I1,1,3504
1060,1061,1.09,Premium,4,E,SI1,3,5237
1061,1062,0.53,Ideal,5,F,VS1,4,1939
1062,1063,0.39,Ideal,5,G,VVS2,6,974
1063,1064,0.58,Ideal,5,F,SI2,2,1776
1064,1065,1.26,Premium,4,E,VVS1,7,14952
1065,1066,0.4,Ideal,5,D,SI2,2,798
1066,1067,1.11,Ideal,5,H,VVS1,7,8508
1067,1068,1.1,Good,2,F,SI2,2,3918
1068,1069,0.41,Ideal,5,G,SI1,3,671
1069,1070,0.5,Very Good,3,G,VVS2,6,1838
1070,1071,1.52,Premium,4,F,VS2,5,13919
1071,1072,0.53,Ideal,5,F,VS1,4,1832
1072,1073,0.3,Very Good,3,G,VS2,5,526
1073,1074,0.29,Very Good,3,D,SI1,3,737
1074,1075,0.7,Ideal,5,H,VS1,4,3185
1075,1076,0.3,Ideal,5,I,VVS2,6,532
1076,1077,0.3,Very Good,3,E,VVS2,6,789
1077,1078,1.51,Premium,4,H,SI1,3,9833
1078,1079,1.03,Good,2,D,SI2,2,4671
1079,1080,0.71,Ideal,5,G,SI1,3,3007
1080,1081,0.3,Premium,4,G,SI2,2,452
1081,1082,0.7,Ideal,5,I,VVS2,6,2530
1082,1083,1.26,Premium,4,F,VS1,4,9896
1083,1084,1.23,Premium,4,F,I1,1,3375
1084,1085,0.84,Ideal,5,G,SI2,2,2879
1085,1086,0.4,Ideal,5,E,SI1,3,737
1086,1087,1.07,Ideal,5,G,SI2,2,4021
1087,1088,0.67,Good,2,E,VS1,4,2427
1088,1089,0.41,Ideal,5,G,VS2,5,1061
